GAME_ID,OFFICIAL_ID,OFFICIAL_NAME,FIRST_NAME,LAST_NAME,JERSEY_NUM,SEASON_TYPE,POSTSEASON_STAGE,POSTSEASON_SEASON_TYPE,SPECIAL_SITE
0022500542,1628171,Brandon Schwab,Brandon,Schwab,86,Regular Season,Regular Season,Regular Season,0
0022500543,1155,JB DeRosa,JB,DeRosa,14,Regular Season,Regular Season,Regular Season,0
0022500543,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022500543,1628172,Evan Scott,Evan,Scott,78,Regular Season,Regular Season,Regular Season,0
0022500544,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022500544,200833,Eric Dalen,Eric,Dalen,37,Regular Season,Regular Season,Regular Season,0
0022500544,1627529,Suyash Mehta,Suyash,Mehta,82,Regular Season,Regular Season,Regular Season,0
0022500545,200832,Curtis Blair,Curtis,Blair,74,Regular Season,Regular Season,Regular Season,0
0022500545,202007,Nick Buchert,Nick,Buchert,3,Regular Season,Regular Season,Regular Season,0
0022500545,1626301,Jason Goldenberg,Jason,Goldenberg,35,Regular Season,Regular Season,Regular Season,0
0022500546,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022500546,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022500546,1628481,Simone Jelks,Simone,Jelks,81,Regular Season,Regular Season,Regular Season,0
0022500547,202026,Karl Lane,Karl,Lane,77,Regular Season,Regular Season,Regular Season,0
0022500547,1627526,Matt Kallio,Matt,Kallio,53,Regular Season,Regular Season,Regular Season,0
0022500547,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022500548,2002,Derrick Collins,Derrick,Collins,11,Regular Season,Regular Season,Regular Season,0
0022500548,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022500548,203054,Che Flores,Che,Flores,91,Regular Season,Regular Season,Regular Season,0
0022500549,2530,Ed Malloy,Ed,Malloy,7,Regular Season,Regular Season,Regular Season,0
0022500549,1627963,Phenizee Ransom,Phenizee,Ransom,70,Regular Season,Regular Season,Regular Season,0
0022500549,1628951,John Butler,John,Butler,30,Regular Season,Regular Season,Regular Season,0
0022500550,1179,Rodney Mott,Rodney,Mott,71,Regular Season,Regular Season,Regular Season,0
0022500550,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022500550,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022500551,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022500551,1201,Leon Wood,Leon,Wood,40,Regular Season,Regular Season,Regular Season,0
0022500551,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022500552,1155,JB DeRosa,JB,DeRosa,14,Regular Season,Regular Season,Regular Season,0
0022500552,2004,Courtney Kirkland,Courtney,Kirkland,61,Regular Season,Regular Season,Regular Season,0
0022500552,1627539,Tyler Ricks,Tyler,Ricks,95,Regular Season,Regular Season,Regular Season,0
0022500553,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022500553,202901,Matt Myers,Matt,Myers,43,Regular Season,Regular Season,Regular Season,0
0022500553,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022500554,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022500554,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022500554,1627524,Nate Green,Nate,Green,41,Regular Season,Regular Season,Regular Season,0
0022500555,101283,Brian Forte,Brian,Forte,45,Regular Season,Regular Season,Regular Season,0
0022500555,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022500555,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022500556,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022500556,204058,Gediminas Petraitis,Gediminas,Petraitis,50,Regular Season,Regular Season,Regular Season,0
0022500556,1628168,Jenna Reneau,Jenna,Reneau,93,Regular Season,Regular Season,Regular Season,0
0022500557,101284,John Goble,John,Goble,10,Regular Season,Regular Season,Regular Season,0
0022500557,1628484,Dannica Baroody,Dannica,Baroody,89,Regular Season,Regular Season,Regular Season,0
0022500557,1628953,Ashley Moyer-Gleich,Ashley,Moyer-Gleich,13,Regular Season,Regular Season,Regular Season,0
0022500558,201638,Brent Barnaky,Brent,Barnaky,36,Regular Season,Regular Season,Regular Season,0
0022500558,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022500558,1628481,Simone Jelks,Simone,Jelks,81,Regular Season,Regular Season,Regular Season,0
0022500559,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022500559,200833,Eric Dalen,Eric,Dalen,37,Regular Season,Regular Season,Regular Season,0
0022500559,1628171,Brandon Schwab,Brandon,Schwab,86,Regular Season,Regular Season,Regular Season,0
0022500560,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022500560,1627962,Jacyn Goble,Jacyn,Goble,68,Regular Season,Regular Season,Regular Season,0
0022500560,1628485,JD Ralls,JD,Ralls,80,Regular Season,Regular Season,Regular Season,0
0022500561,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022500561,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022500561,1628487,Danielle Scott,Danielle,Scott,87,Regular Season,Regular Season,Regular Season,0
0022500562,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022500562,201246,Kevin Cutler,Kevin,Cutler,34,Regular Season,Regular Season,Regular Season,0
0022500562,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022500563,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022500563,1628953,Ashley Moyer-Gleich,Ashley,Moyer-Gleich,13,Regular Season,Regular Season,Regular Season,0
0022500563,1629183,Pat O'Connell,Pat,O'Connell,90,Regular Season,Regular Season,Regular Season,0
0022500564,2530,Ed Malloy,Ed,Malloy,7,Regular Season,Regular Season,Regular Season,0
0022500564,1626301,Jason Goldenberg,Jason,Goldenberg,35,Regular Season,Regular Season,Regular Season,0
0022500564,1627519,John Conley,John,Conley,56,Regular Season,Regular Season,Regular Season,0
0022500565,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022500565,202901,Matt Myers,Matt,Myers,43,Regular Season,Regular Season,Regular Season,0
0022500565,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022500566,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022500566,1179,Rodney Mott,Rodney,Mott,71,Regular Season,Regular Season,Regular Season,0
0022500566,1627963,Phenizee Ransom,Phenizee,Ransom,70,Regular Season,Regular Season,Regular Season,0
0022500567,1146,Tony Brothers,Tony,Brothers,25,Regular Season,Regular Season,Regular Season,0
0022500567,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022500567,1628480,Robert Hussey,Robert,Hussey,85,Regular Season,Regular Season,Regular Season,0
0022500568,2002,Derrick Collins,Derrick,Collins,11,Regular Season,Regular Season,Regular Season,0
0022500568,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022500568,1628951,John Butler,John,Butler,30,Regular Season,Regular Season,Regular Season,0
0022500569,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022500569,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022500569,1629177,Biniam Maru,Biniam,Maru,94,Regular Season,Regular Season,Regular Season,0
0022500570,101284,John Goble,John,Goble,10,Regular Season,Regular Season,Regular Season,0
0022500570,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022500570,1628159,Mousa Dagher,Mousa,Dagher,28,Regular Season,Regular Season,Regular Season,0
0022500571,101283,Brian Forte,Brian,Forte,45,Regular Season,Regular Season,Regular Season,0
0022500571,1627524,Nate Green,Nate,Green,41,Regular Season,Regular Season,Regular Season,0
0022500571,1628168,Jenna Reneau,Jenna,Reneau,93,Regular Season,Regular Season,Regular Season,0
0022500572,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022500572,200833,Eric Dalen,Eric,Dalen,37,Regular Season,Regular Season,Regular Season,0
0022500572,1627539,Tyler Ricks,Tyler,Ricks,95,Regular Season,Regular Season,Regular Season,0
0022500573,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022500573,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022500573,1627963,Phenizee Ransom,Phenizee,Ransom,70,Regular Season,Regular Season,Regular Season,0
0022500574,201639,Josh Tiven,Josh,Tiven,58,Regular Season,Regular Season,Regular Season,0
0022500574,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022500574,1627529,Suyash Mehta,Suyash,Mehta,82,Regular Season,Regular Season,Regular Season,0
0022500575,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022500575,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022500575,1629178,Sha'Rae Mitchell,Sha'Rae,Mitchell,98,Regular Season,Regular Season,Regular Season,0
0022500576,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022500576,1628159,Mousa Dagher,Mousa,Dagher,28,Regular Season,Regular Season,Regular Season,0
0022500576,1629183,Pat O'Connell,Pat,O'Connell,90,Regular Season,Regular Season,Regular Season,0
0022500577,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022500577,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022500577,1628954,Jenna Schroeder,Jenna,Schroeder,20,Regular Season,Regular Season,Regular Season,0
0022500578,2004,Courtney Kirkland,Courtney,Kirkland,61,Regular Season,Regular Season,Regular Season,0
0022500578,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022500578,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022500579,1155,JB DeRosa,JB,DeRosa,14,Regular Season,Regular Season,Regular Season,0
0022500579,1201,Leon Wood,Leon,Wood,40,Regular Season,Regular Season,Regular Season,0
0022500579,201638,Brent Barnaky,Brent,Barnaky,36,Regular Season,Regular Season,Regular Season,0
0022500580,201639,Josh Tiven,Josh,Tiven,58,Regular Season,Regular Season,Regular Season,0
0022500580,204058,Gediminas Petraitis,Gediminas,Petraitis,50,Regular Season,Regular Season,Regular Season,0
0022500580,1627529,Suyash Mehta,Suyash,Mehta,82,Regular Season,Regular Season,Regular Season,0
0022500581,201246,Kevin Cutler,Kevin,Cutler,34,Regular Season,Regular Season,Regular Season,0
0022500581,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022500581,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022500582,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022500582,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022500582,1629177,Biniam Maru,Biniam,Maru,94,Regular Season,Regular Season,Regular Season,0
0022500583,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022500583,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022500583,1627526,Matt Kallio,Matt,Kallio,53,Regular Season,Regular Season,Regular Season,0
0022500584,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022500584,1627962,Jacyn Goble,Jacyn,Goble,68,Regular Season,Regular Season,Regular Season,0
0022500584,1628954,Jenna Schroeder,Jenna,Schroeder,20,Regular Season,Regular Season,Regular Season,0
0022500585,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022500585,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022500585,1629183,Pat O'Connell,Pat,O'Connell,90,Regular Season,Regular Season,Regular Season,0
0022500586,101284,John Goble,John,Goble,10,Regular Season,Regular Season,Regular Season,0
0022500586,203054,Che Flores,Che,Flores,91,Regular Season,Regular Season,Regular Season,0
0022500586,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022500587,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022500587,1179,Rodney Mott,Rodney,Mott,71,Regular Season,Regular Season,Regular Season,0
0022500587,1628484,Dannica Baroody,Dannica,Baroody,89,Regular Season,Regular Season,Regular Season,0
0022500588,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022500588,202901,Matt Myers,Matt,Myers,43,Regular Season,Regular Season,Regular Season,0
0022500588,1628951,John Butler,John,Butler,30,Regular Season,Regular Season,Regular Season,0
0022500589,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022500589,1627524,Nate Green,Nate,Green,41,Regular Season,Regular Season,Regular Season,0
0022500589,1628487,Danielle Scott,Danielle,Scott,87,Regular Season,Regular Season,Regular Season,0
0022500590,1146,Tony Brothers,Tony,Brothers,25,Regular Season,Regular Season,Regular Season,0
0022500590,2002,Derrick Collins,Derrick,Collins,11,Regular Season,Regular Season,Regular Season,0
0022500590,1626301,Jason Goldenberg,Jason,Goldenberg,35,Regular Season,Regular Season,Regular Season,0
0022500591,2530,Ed Malloy,Ed,Malloy,7,Regular Season,Regular Season,Regular Season,0
0022500591,101283,Brian Forte,Brian,Forte,45,Regular Season,Regular Season,Regular Season,0
0022500591,1628485,JD Ralls,JD,Ralls,80,Regular Season,Regular Season,Regular Season,0
0022500592,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022500592,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022500592,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022500593,201246,Kevin Cutler,Kevin,Cutler,34,Regular Season,Regular Season,Regular Season,0
0022500593,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022500593,1627519,John Conley,John,Conley,56,Regular Season,Regular Season,Regular Season,0
0022500594,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022500594,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022500594,1627963,Phenizee Ransom,Phenizee,Ransom,70,Regular Season,Regular Season,Regular Season,0
0022500595,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022500595,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022500595,1628953,Ashley Moyer-Gleich,Ashley,Moyer-Gleich,13,Regular Season,Regular Season,Regular Season,0
0022500596,204058,Gediminas Petraitis,Gediminas,Petraitis,50,Regular Season,Regular Season,Regular Season,0
0022500596,1627529,Suyash Mehta,Suyash,Mehta,82,Regular Season,Regular Season,Regular Season,0
0022500596,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022500597,201638,Brent Barnaky,Brent,Barnaky,36,Regular Season,Regular Season,Regular Season,0
0022500597,203054,Che Flores,Che,Flores,91,Regular Season,Regular Season,Regular Season,0
0022500597,1628159,Mousa Dagher,Mousa,Dagher,28,Regular Season,Regular Season,Regular Season,0
0022500598,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022500598,1627962,Jacyn Goble,Jacyn,Goble,68,Regular Season,Regular Season,Regular Season,0
0022500598,1628480,Robert Hussey,Robert,Hussey,85,Regular Season,Regular Season,Regular Season,0
0022500599,200833,Eric Dalen,Eric,Dalen,37,Regular Season,Regular Season,Regular Season,0
0022500599,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022500599,1627526,Matt Kallio,Matt,Kallio,53,Regular Season,Regular Season,Regular Season,0
0022500600,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022500600,1628168,Jenna Reneau,Jenna,Reneau,93,Regular Season,Regular Season,Regular Season,0
0022500600,1628171,Brandon Schwab,Brandon,Schwab,86,Regular Season,Regular Season,Regular Season,0
0022500601,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022500601,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022500601,1628954,Jenna Schroeder,Jenna,Schroeder,20,Regular Season,Regular Season,Regular Season,0
0022500602,2004,Courtney Kirkland,Courtney,Kirkland,61,Regular Season,Regular Season,Regular Season,0
0022500602,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022500602,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022500603,1193,Michael Smith,Michael,Smith,38,Regular Season,Regular Season,Regular Season,0
0022500603,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022500603,1626301,Jason Goldenberg,Jason,Goldenberg,35,Regular Season,Regular Season,Regular Season,0
0022500604,1155,JB DeRosa,JB,DeRosa,14,Regular Season,Regular Season,Regular Season,0
0022500604,2002,Derrick Collins,Derrick,Collins,11,Regular Season,Regular Season,Regular Season,0
0022500604,1627524,Nate Green,Nate,Green,41,Regular Season,Regular Season,Regular Season,0
0022500605,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022500605,1201,Leon Wood,Leon,Wood,40,Regular Season,Regular Season,Regular Season,0
0022500605,201639,Josh Tiven,Josh,Tiven,58,Regular Season,Regular Season,Regular Season,0
0022500606,200833,Eric Dalen,Eric,Dalen,37,Regular Season,Regular Season,Regular Season,0
0022500606,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022500606,1627526,Matt Kallio,Matt,Kallio,53,Regular Season,Regular Season,Regular Season,0
0022500607,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022500607,202901,Matt Myers,Matt,Myers,43,Regular Season,Regular Season,Regular Season,0
0022500607,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022500608,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022500608,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022500608,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022500609,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022500609,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022500609,1629183,Pat O'Connell,Pat,O'Connell,90,Regular Season,Regular Season,Regular Season,0
0022500610,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022500610,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022500610,1629178,Sha'Rae Mitchell,Sha'Rae,Mitchell,98,Regular Season,Regular Season,Regular Season,0
0022500611,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022500611,1155,JB DeRosa,JB,DeRosa,22,Regular Season,Regular Season,Regular Season,0
0022500611,1628485,JD Ralls,JD,Ralls,80,Regular Season,Regular Season,Regular Season,0
0022500612,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022500612,1628171,Brandon Schwab,Brandon,Schwab,86,Regular Season,Regular Season,Regular Season,0
0022500612,1628487,Danielle Scott,Danielle,Scott,87,Regular Season,Regular Season,Regular Season,0
0022500613,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022500613,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022500613,1628953,Ashley Moyer-Gleich,Ashley,Moyer-Gleich,13,Regular Season,Regular Season,Regular Season,0
0022500614,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022500614,201638,Brent Barnaky,Brent,Barnaky,36,Regular Season,Regular Season,Regular Season,0
0022500614,1628480,Robert Hussey,Robert,Hussey,85,Regular Season,Regular Season,Regular Season,0
0022500615,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022500615,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022500615,1628954,Jenna Schroeder,Jenna,Schroeder,20,Regular Season,Regular Season,Regular Season,0
0022500616,200833,Eric Dalen,Eric,Dalen,37,Regular Season,Regular Season,Regular Season,0
0022500616,202056,CJ Washington,CJ,Washington,12,Regular Season,Regular Season,Regular Season,0
0022500616,204058,Gediminas Petraitis,Gediminas,Petraitis,50,Regular Season,Regular Season,Regular Season,0
0022500617,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022500617,1626301,Jason Goldenberg,Jason,Goldenberg,35,Regular Season,Regular Season,Regular Season,0
0022500617,1628485,JD Ralls,JD,Ralls,94,Regular Season,Regular Season,Regular Season,0
0022500618,1201,Leon Wood,Leon,Wood,40,Regular Season,Regular Season,Regular Season,0
0022500618,201639,Josh Tiven,Josh,Tiven,58,Regular Season,Regular Season,Regular Season,0
0022500618,203054,Che Flores,Che,Flores,91,Regular Season,Regular Season,Regular Season,0
0022500619,202901,Matt Myers,Matt,Myers,43,Regular Season,Regular Season,Regular Season,0
0022500619,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022500619,1627963,Phenizee Ransom,Phenizee,Ransom,70,Regular Season,Regular Season,Regular Season,0
0022500620,1155,JB DeRosa,JB,DeRosa,14,Regular Season,Regular Season,Regular Season,0
0022500620,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022500620,1628159,Mousa Dagher,Mousa,Dagher,28,Regular Season,Regular Season,Regular Season,0
0022500621,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022500621,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022500621,11629177,Biniam Maru,Biniam,Maru,94,Regular Season,Regular Season,Regular Season,0
0022500622,2002,Derrick Collins,Derrick,Collins,11,Regular Season,Regular Season,Regular Season,0
0022500622,200832,Curtis Blair,Curtis,Blair,74,Regular Season,Regular Season,Regular Season,0
0022500622,202007,Nick Buchert,Nick,Buchert,3,Regular Season,Regular Season,Regular Season,0
0022500623,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022500623,1627524,Nate Green,Nate,Green,41,Regular Season,Regular Season,Regular Season,0
0022500623,1627526,Matt Kallio,Matt,Kallio,53,Regular Season,Regular Season,Regular Season,0
0022500624,101283,Brian Forte,Brian,Forte,45,Regular Season,Regular Season,Regular Season,0
0022500624,1628168,Jenna Reneau,Jenna,Reneau,93,Regular Season,Regular Season,Regular Season,0
0022500624,1628171,Brandon Schwab,Brandon,Schwab,86,Regular Season,Regular Season,Regular Season,0
0022500625,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022500625,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022500625,1629183,Pat O'Connell,Pat,O'Connell,90,Regular Season,Regular Season,Regular Season,0
0022500626,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022500626,202026,Karl Lane,Karl,Lane,77,Regular Season,Regular Season,Regular Season,0
0022500626,1628951,John Butler,John,Butler,30,Regular Season,Regular Season,Regular Season,0
0022500627,2530,Ed Malloy,Ed,Malloy,7,Regular Season,Regular Season,Regular Season,0
0022500627,1627519,John Conley,John,Conley,56,Regular Season,Regular Season,Regular Season,0
0022500627,1627962,Jacyn Goble,Jacyn,Goble,68,Regular Season,Regular Season,Regular Season,0
0022500628,101284,John Goble,John,Goble,10,Regular Season,Regular Season,Regular Season,0
0022500628,202007,Nick Buchert,Nick,Buchert,3,Regular Season,Regular Season,Regular Season,0
0022500628,202056,CJ Washington,CJ,Washington,12,Regular Season,Regular Season,Regular Season,0
0022500629,201246,Kevin Cutler,Kevin,Cutler,34,Regular Season,Regular Season,Regular Season,0
0022500629,1627529,Suyash Mehta,Suyash,Mehta,82,Regular Season,Regular Season,Regular Season,0
0022500629,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022500630,2004,Courtney Kirkland,Courtney,Kirkland,61,Regular Season,Regular Season,Regular Season,0
0022500630,204058,Gediminas Petraitis,Gediminas,Petraitis,50,Regular Season,Regular Season,Regular Season,0
0022500630,1627539,Tyler Ricks,Tyler,Ricks,95,Regular Season,Regular Season,Regular Season,0
0022500631,1201,Leon Wood,Leon,Wood,40,Regular Season,Regular Season,Regular Season,0
0022500631,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022500631,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022500632,1179,Rodney Mott,Rodney,Mott,71,Regular Season,Regular Season,Regular Season,0
0022500632,203054,Che Flores,Che,Flores,91,Regular Season,Regular Season,Regular Season,0
0022500632,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022500633,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022500633,1628487,Danielle Scott,Danielle,Scott,87,Regular Season,Regular Season,Regular Season,0
0022500633,1628951,John Butler,John,Butler,30,Regular Season,Regular Season,Regular Season,0
0022500634,201639,Josh Tiven,Josh,Tiven,58,Regular Season,Regular Season,Regular Season,0
0022500634,1628480,Robert Hussey,Robert,Hussey,85,Regular Season,Regular Season,Regular Season,0
0022500634,1629178,Sha'Rae Mitchell,Sha'Rae,Mitchell,98,Regular Season,Regular Season,Regular Season,0
0022500635,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022500635,1626301,Jason Goldenberg,Jason,Goldenberg,35,Regular Season,Regular Season,Regular Season,0
0022500635,1629177,Biniam Maru,Biniam,Maru,94,Regular Season,Regular Season,Regular Season,0
0022500636,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022500636,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022500636,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022500637,200833,Eric Dalen,Eric,Dalen,37,Regular Season,Regular Season,Regular Season,0
0022500637,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022500637,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022500638,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022500638,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022500638,1628172,Evan Scott,Evan,Scott,78,Regular Season,Regular Season,Regular Season,0
0022500639,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022500639,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
